movieId,m_id1,m_id2,m_id3,m_id4,m_id5,m_id6,m_id7,m_id8,m_id9,m_id10,m_id11,m_id12,m_id13,m_id14,m_id15,m_id16,m_id17,m_id18,m_id19,m_id20,m_id21,m_id22,m_id23,m_id24,m_id25,m_id26,m_id27,m_id28,m_id29,m_id30,m_id31,m_id32,m_id33,m_id34,m_id35,m_id36,m_id37,m_id38,m_id39,m_id40,m_id41,m_id42,m_id43,m_id44,m_id45,m_id46,m_id47,m_id48,m_id49,m_id50,m_id51,m_id52,m_id53,m_id54,m_id55,m_id56,m_id57,m_id58,m_id59,m_id60,m_id61,m_id62,m_id63,m_id64,m_id65,m_id66,m_id67,m_id68,m_id69,m_id70,m_id71,m_id72,m_id73,m_id74,m_id75,m_id76,m_id77,m_id78,m_id79,m_id80,m_id81,m_id82,m_id83,m_id84,m_id85,m_id86,m_id87,m_id88,m_id89,m_id90,m_id91,m_id92,m_id93,m_id94,m_id95,m_id96,m_id97,m_id98,m_id99,m_id100
94503,110130.0,164707.0,94661.0,102378.0,104339.0,141646.0,140561.0,109596.0,113252.0,116738.0,176805.0,118572.0,118862.0,119714.0,47725.0,121007.0,174681.0,126577.0,170993.0,127134.0,128366.0,128594.0,173253.0,49735.0,130452.0,171811.0,49013.0,99853.0,141513.0,48982.0,64116.0,184791.0,66798.0,184349.0,79684.0,148775.0,86059.0,88069.0,80727.0,69304.0,153408.0,156781.0,163527.0,72624.0,70697.0,89898.0,72701.0,156025.0,132800.0,134847.0,134334.0,134004.0,133867.0,131130.0,132496.0,164200.0,132422.0,158882.0,132153.0,149566.0,143559.0,149508.0,135777.0,143031.0,142831.0,146684.0,147410.0,142550.0,142444.0,142196.0,148632.0,141928.0,131098.0,140481.0,139640.0,139157.0,46105.0,136834.0,136503.0,136355.0,44777.0,149350.0,136341.0,53578.0,130518.0,104875.0,58291.0,102984.0,98279.0,95633.0,60737.0,93022.0,92643.0,91386.0,91355.0,85295.0,66943.0,81087.0,79897.0,69211.0
94661,121007.0,80727.0,141513.0,140561.0,104339.0,79684.0,176805.0,163527.0,109596.0,164707.0,113252.0,116738.0,174681.0,69304.0,70697.0,49735.0,118572.0,118862.0,173253.0,49013.0,171811.0,48982.0,119714.0,170993.0,130452.0,47725.0,128594.0,126577.0,128366.0,141646.0,127134.0,89898.0,72624.0,64116.0,86059.0,184791.0,88069.0,102378.0,184349.0,153408.0,66798.0,99853.0,148775.0,156781.0,72701.0,147410.0,132422.0,132496.0,131130.0,132153.0,141928.0,148632.0,156025.0,146684.0,131098.0,167380.0,149350.0,130518.0,167854.0,76301.0,149508.0,132800.0,143031.0,46105.0,143559.0,142196.0,140481.0,142444.0,44777.0,139640.0,139157.0,136834.0,72178.0,136503.0,69720.0,136341.0,158882.0,164200.0,142550.0,164226.0,135777.0,134847.0,142831.0,134334.0,134004.0,133867.0,136355.0,76143.0,128089.0,51167.0,177185.0,108078.0,107951.0,79897.0,106594.0,105746.0,104875.0,53280.0,103602.0,53578.0
94677,120466.0,95088.0,134170.0,106920.0,105213.0,163134.0,103228.0,94959.0,99007.0,108932.0,93840.0,67695.0,86347.0,138036.0,110882.0,55278.0,152091.0,114935.0,122890.0,90403.0,91690.0,104374.0,92420.0,79592.0,119141.0,135567.0,71520.0,119145.0,108727.0,103341.0,111743.0,55269.0,111113.0,93510.0,128360.0,171763.0,163645.0,106918.0,47997.0,81537.0,81562.0,73106.0,92535.0,86345.0,106782.0,117529.0,99117.0,96737.0,67087.0,59429.0,67923.0,111622.0,88235.0,109578.0,105653.0,57183.0,115877.0,102716.0,91535.0,112623.0,152081.0,65514.0,122922.0,176371.0,96728.0,158872.0,71429.0,89190.0,75985.0,79553.0,97752.0,122882.0,107406.0,72226.0,174055.0,71530.0,69644.0,78349.0,78637.0,103042.0,140928.0,141544.0,133771.0,68237.0,65642.0,167746.0,160080.0,168266.0,137857.0,84152.0,103801.0,114818.0,143355.0,115122.0,144976.0,121231.0,112515.0,142509.0,110330.0,95690.0
94777,83613.0,90249.0,135133.0,46972.0,106916.0,101864.0,93363.0,106487.0,45672.0,114180.0,86880.0,111743.0,91542.0,56775.0,87430.0,106072.0,82202.0,63113.0,79185.0,166534.0,59429.0,101362.0,70361.0,182715.0,87520.0,45447.0,68793.0,103772.0,102716.0,85131.0,85056.0,111360.0,80166.0,110553.0,86332.0,86911.0,69278.0,67734.0,115210.0,102125.0,91535.0,102123.0,82461.0,68554.0,115149.0,88405.0,104211.0,107348.0,74789.0,79695.0,106918.0,78105.0,88140.0,103042.0,87306.0,116823.0,87222.0,59900.0,114818.0,103801.0,71106.0,95510.0,122900.0,95720.0,63859.0,103539.0,102033.0,103137.0,142536.0,69606.0,90531.0,104374.0,108945.0,108729.0,136020.0,87298.0,111364.0,97860.0,55261.0,80693.0,103341.0,108190.0,73106.0,93270.0,69526.0,100498.0,53322.0,58315.0,101025.0,84944.0,78637.0,90647.0,103141.0,53464.0,135536.0,96079.0,104863.0,128512.0,100163.0,109673.0
94780,110297.0,169984.0,96417.0,96411.0,95873.0,184253.0,86960.0,84942.0,94266.0,93512.0,99910.0,92507.0,91978.0,85510.0,90439.0,89047.0,88954.0,72605.0,99750.0,66171.0,86835.0,47810.0,108928.0,112070.0,47254.0,107953.0,103624.0,102684.0,95309.0,175569.0,90057.0,90430.0,110350.0,88699.0,146210.0,73431.0,89840.0,143365.0,143367.0,173941.0,101076.0,92008.0,160954.0,148888.0,93563.0,93766.0,109042.0,95207.0,95583.0,105351.0,104243.0,103655.0,98239.0,38294.0,65810.0,84637.0,82053.0,185435.0,80862.0,75813.0,86295.0,77667.0,100163.0,109673.0,91622.0,78039.0,117895.0,101025.0,58315.0,103801.0,114818.0,170875.0,185029.0,111364.0,51037.0,87298.0,97860.0,159755.0,93831.0,167370.0,90531.0,95558.0,97172.0,103137.0,69606.0,39400.0,156609.0,102716.0,114074.0,89804.0,56156.0,102033.0,103539.0,78088.0,85056.0,120799.0,69278.0,45730.0,86644.0,87192.0
94833,80584.0,94150.0,45175.0,54780.0,93805.0,69988.0,53466.0,158402.0,117444.0,100302.0,58554.0,118896.0,75341.0,147282.0,93790.0,63515.0,110586.0,118985.0,91261.0,101088.0,86066.0,152591.0,101962.0,170411.0,58425.0,179133.0,74324.0,143511.0,100553.0,130970.0,130976.0,131237.0,95175.0,48872.0,173963.0,105593.0,134095.0,134109.0,56060.0,84156.0,134184.0,108540.0,96373.0,95313.0,73881.0,95377.0,64993.0,129514.0,116411.0,120138.0,120478.0,120625.0,95311.0,171749.0,98604.0,126430.0,109633.0,108981.0,69529.0,127098.0,103235.0,69134.0,96606.0,61236.0,96020.0,53121.0,99145.0,57183.0,108727.0,83803.0,115877.0,112421.0,96488.0,60397.0,52287.0,85736.0,72356.0,86628.0,88235.0,111622.0,67923.0,104069.0,57504.0,85774.0,86320.0,94015.0,85401.0,89753.0,54259.0,163134.0,55052.0,86347.0,65514.0,41573.0,74789.0,37729.0,81847.0,56171.0,100714.0,95449.0
94864,107406.0,101864.0,93840.0,96737.0,103042.0,84601.0,96691.0,103249.0,91974.0,97306.0,89470.0,103772.0,91094.0,120466.0,102033.0,103539.0,69606.0,103341.0,182715.0,90531.0,122886.0,63131.0,103228.0,115569.0,166534.0,111364.0,87298.0,95088.0,86377.0,91630.0,115210.0,58315.0,101025.0,91535.0,128360.0,96079.0,42738.0,117529.0,78349.0,53000.0,63113.0,55830.0,139385.0,109673.0,78039.0,100163.0,91622.0,83134.0,98809.0,87232.0,68319.0,67734.0,78105.0,166528.0,81537.0,77561.0,95875.0,80693.0,71106.0,103980.0,68659.0,108729.0,106489.0,93270.0,68237.0,122924.0,107348.0,96728.0,87306.0,65682.0,158238.0,85401.0,170875.0,60684.0,167370.0,152077.0,80219.0,78209.0,122882.0,92420.0,114935.0,118696.0,102125.0,57368.0,67087.0,89864.0,85414.0,105037.0,162606.0,135567.0,87430.0,82041.0,98361.0,81417.0,84189.0,96917.0,103075.0,69654.0,90469.0,85397.0
94931,164881.0,117466.0,139855.0,141408.0,73488.0,149144.0,149146.0,149902.0,151695.0,152083.0,152284.0,151455.0,158783.0,40148.0,84952.0,162082.0,161966.0,133217.0,160563.0,159717.0,167790.0,149830.0,86721.0,91947.0,91470.0,58301.0,71304.0,92694.0,93855.0,95690.0,95761.0,142509.0,142456.0,63276.0,110330.0,50842.0,131920.0,100882.0,98607.0,107630.0,99437.0,161634.0,155064.0,142420.0,147142.0,131749.0,69516.0,78218.0,79553.0,89190.0,100083.0,71429.0,91690.0,67695.0,140928.0,141544.0,135436.0,152091.0,133771.0,159415.0,45440.0,65642.0,55278.0,110882.0,47491.0,101112.0,71520.0,65130.0,90403.0,156371.0,156387.0,122890.0,127096.0,43836.0,113741.0,142222.0,158972.0,115680.0,174053.0,62439.0,105213.0,75985.0,92420.0,108727.0,161580.0,155509.0,160271.0,127198.0,27788.0,42632.0,158872.0,99117.0,130490.0,160567.0,158966.0,167746.0,160080.0,168266.0,135567.0,99007.0
94953,91323.0,74275.0,96616.0,61255.0,70641.0,85367.0,85022.0,78174.0,165483.0,174815.0,34530.0,165843.0,136443.0,170357.0,165645.0,170399.0,184257.0,171251.0,181139.0,136471.0,174045.0,175577.0,183197.0,170817.0,170897.0,136511.0,183227.0,165103.0,104644.0,155812.0,165947.0,168144.0,135137.0,179427.0,127390.0,168326.0,178323.0,121715.0,102720.0,110773.0,179953.0,110669.0,59143.0,176329.0,128097.0,168632.0,121374.0,104218.0,100194.0,159161.0,71668.0,159441.0,180265.0,171867.0,162344.0,162602.0,121372.0,168846.0,165671.0,167634.0,110771.0,123200.0,119153.0,127116.0,128099.0,104925.0,160289.0,183959.0,118930.0,128914.0,87867.0,161024.0,109282.0,129737.0,130087.0,170937.0,116977.0,112497.0,158813.0,111375.0,92264.0,181659.0,182749.0,170401.0,170957.0,173255.0,134861.0,157312.0,74154.0,172547.0,100390.0,74532.0,54732.0,48322.0,93443.0,63479.0,69436.0,57951.0,100507.0,98083.0
94959,93510.0,103341.0,94677.0,120466.0,95088.0,67087.0,93840.0,152970.0,55269.0,92420.0,55247.0,86833.0,134170.0,96821.0,72226.0,128360.0,79702.0,135567.0,106920.0,138036.0,92535.0,67695.0,105213.0,99007.0,103042.0,53519.0,68659.0,86882.0,80549.0,90403.0,182823.0,156387.0,122890.0,87192.0,110882.0,55278.0,159415.0,152091.0,54503.0,71520.0,86377.0,54995.0,107406.0,119145.0,91690.0,86347.0,81537.0,68237.0,86644.0,86190.0,171763.0,152077.0,122882.0,67255.0,118696.0,62849.0,48385.0,87306.0,57504.0,99117.0,108932.0,71530.0,119141.0,96737.0,112623.0,168254.0,84772.0,88129.0,66665.0,111622.0,88235.0,67923.0,95875.0,88812.0,143355.0,163645.0,91094.0,85780.0,76251.0,72641.0,108727.0,88810.0,50442.0,86345.0,55830.0,63131.0,96728.0,103253.0,51540.0,80693.0,103772.0,158872.0,87869.0,103228.0,75985.0,78349.0,117529.0,152081.0,90531.0,87298.0
95067,136016.0,140301.0,130450.0,139915.0,109576.0,117572.0,73858.0,115502.0,139717.0,117368.0,138186.0,160565.0,117922.0,119964.0,103819.0,105954.0,173307.0,103883.0,143245.0,107449.0,109723.0,111844.0,149380.0,109864.0,148675.0,160872.0,86068.0,50189.0,142536.0,143385.0,54276.0,103384.0,167036.0,105653.0,103810.0,108945.0,59429.0,32296.0,73319.0,115877.0,110130.0,103339.0,103372.0,82202.0,106491.0,102716.0,132157.0,133419.0,87520.0,78637.0,112006.0,79185.0,90249.0,80166.0,166492.0,39715.0,111617.0,135536.0,164909.0,51084.0,94503.0,64032.0,111781.0,98124.0,106540.0,69644.0,73106.0,107141.0,110553.0,108156.0,168248.0,119155.0,111743.0,31433.0,60397.0,136020.0,135133.0,117590.0,91535.0,53121.0,114180.0,72378.0,101864.0,122896.0,68793.0,36519.0,69526.0,135887.0,117851.0,103228.0,102481.0,134393.0,63859.0,108190.0,117529.0,79293.0,102993.0,69406.0,46972.0,59900.0
95088,135567.0,120466.0,93840.0,92420.0,105213.0,67695.0,99007.0,103341.0,71520.0,90403.0,122890.0,55278.0,110882.0,152091.0,112623.0,96737.0,91690.0,94677.0,107406.0,134170.0,103228.0,81537.0,97306.0,103539.0,102033.0,133771.0,65642.0,69606.0,90531.0,156371.0,111364.0,87298.0,96728.0,158872.0,71429.0,128360.0,72226.0,75985.0,78349.0,101025.0,58315.0,89190.0,71530.0,78209.0,79553.0,91622.0,109673.0,100163.0,78039.0,167746.0,160080.0,168266.0,94959.0,103772.0,111113.0,79592.0,67087.0,152970.0,103980.0,152077.0,93270.0,55269.0,85401.0,137857.0,114935.0,76077.0,99117.0,162478.0,142422.0,47997.0,87306.0,87869.0,94864.0,68237.0,93510.0,106920.0,105037.0,103042.0,139855.0,152284.0,159717.0,117466.0,158783.0,141408.0,94931.0,160563.0,152083.0,151695.0,151455.0,40148.0,149902.0,84952.0,149144.0,77866.0,149146.0,162082.0,73488.0,164881.0,161966.0,133217.0
95105,90647.0,106642.0,110730.0,62999.0,83613.0,85020.0,80615.0,80969.0,90888.0,82461.0,96861.0,74508.0,122906.0,179819.0,33615.0,87222.0,79139.0,94015.0,89753.0,84944.0,69951.0,129354.0,138210.0,141004.0,135532.0,131023.0,165551.0,66511.0,120635.0,109846.0,112868.0,140359.0,147378.0,117192.0,147372.0,150596.0,100611.0,147380.0,146662.0,147376.0,95309.0,110350.0,175569.0,90430.0,90057.0,65810.0,84637.0,80862.0,75813.0,173941.0,93563.0,82053.0,185435.0,146210.0,101076.0,105351.0,93766.0,89840.0,148888.0,77667.0,73431.0,104243.0,88699.0,143367.0,38294.0,103655.0,109042.0,143365.0,86295.0,95207.0,95583.0,92008.0,160954.0,98239.0,128488.0,96411.0,96417.0,110297.0,94266.0,108928.0,90439.0,107953.0,86960.0,99750.0,169984.0,99910.0,112070.0,47810.0,93512.0,91978.0,72605.0,88954.0,92507.0,89047.0,94780.0,85510.0,66171.0,102684.0,86835.0,103624.0
95167,112175.0,164909.0,106696.0,81847.0,90647.0,107141.0,79185.0,81845.0,82202.0,110553.0,166643.0,84954.0,104374.0,97913.0,84374.0,78637.0,49286.0,137857.0,82167.0,90866.0,68793.0,71520.0,87222.0,76093.0,95510.0,80549.0,103339.0,63859.0,62999.0,90249.0,84772.0,59784.0,72737.0,31685.0,166528.0,79091.0,83613.0,105213.0,69406.0,54999.0,94777.0,73106.0,99007.0,122922.0,84944.0,72998.0,74450.0,59429.0,90403.0,122890.0,92420.0,88163.0,55278.0,110882.0,79139.0,152091.0,102716.0,89804.0,54276.0,87430.0,33615.0,70183.0,91535.0,74946.0,63113.0,46972.0,95558.0,91690.0,47997.0,95105.0,152081.0,164179.0,67695.0,143355.0,108190.0,96811.0,89745.0,111743.0,122900.0,96079.0,59900.0,78499.0,162578.0,103141.0,86892.0,45431.0,86332.0,93721.0,103801.0,114818.0,135887.0,74789.0,95441.0,106487.0,77561.0,51084.0,46974.0,122886.0,99117.0,103335.0
95175,95377.0,129514.0,98604.0,126430.0,58425.0,74324.0,73881.0,56060.0,120625.0,116411.0,69529.0,120478.0,171749.0,120138.0,95311.0,95313.0,105593.0,100553.0,130970.0,96373.0,108981.0,131237.0,64993.0,173963.0,134095.0,134109.0,108540.0,134184.0,48872.0,130976.0,84156.0,179133.0,109633.0,143511.0,118896.0,101962.0,110586.0,58554.0,101088.0,63515.0,152591.0,93790.0,147282.0,91261.0,75341.0,170411.0,86066.0,118985.0,100302.0,158402.0,117444.0,127098.0,103235.0,69134.0,96606.0,61236.0,96020.0,99145.0,57183.0,108727.0,83803.0,96488.0,115877.0,112421.0,104069.0,57504.0,85736.0,72356.0,67923.0,111622.0,88235.0,86628.0,85774.0,86320.0,163134.0,86347.0,65514.0,94833.0,100714.0,171011.0,37731.0,112006.0,111360.0,86345.0,50794.0,71033.0,79357.0,63062.0,117851.0,56145.0,62849.0,159817.0,163645.0,150548.0,69644.0,107141.0,92535.0,102407.0,134170.0,66371.0
95207,80862.0,98239.0,89840.0,103655.0,104243.0,173941.0,109042.0,88699.0,82053.0,73431.0,143365.0,143367.0,146210.0,148888.0,86295.0,160954.0,75813.0,84637.0,77667.0,101076.0,105351.0,38294.0,93563.0,93766.0,95583.0,65810.0,92008.0,185435.0,175569.0,110350.0,95309.0,90057.0,90430.0,47254.0,47810.0,93512.0,86835.0,86960.0,66171.0,72605.0,91978.0,94780.0,94266.0,112070.0,84942.0,85510.0,110297.0,169984.0,96411.0,95873.0,96417.0,184253.0,99750.0,99910.0,90439.0,102684.0,103624.0,108928.0,92507.0,89047.0,88954.0,107953.0,91622.0,117895.0,100163.0,78039.0,109673.0,58315.0,101025.0,103801.0,114818.0,170875.0,185029.0,111364.0,87298.0,51037.0,97860.0,159755.0,93831.0,167370.0,90531.0,95558.0,97172.0,103137.0,69606.0,39400.0,156609.0,102716.0,114074.0,89804.0,56156.0,103539.0,120799.0,85056.0,102033.0,78088.0,45730.0,69278.0,86644.0,87192.0
95218,59440.0,70521.0,78467.0,59731.0,50806.0,34542.0,60363.0,55112.0,78703.0,56336.0,50658.0,114762.0,54734.0,74668.0,34153.0,81910.0,59220.0,42018.0,69394.0,41724.0,67618.0,90576.0,47970.0,56379.0,95624.0,47978.0,58078.0,76751.0,51884.0,48342.0,55190.0,69904.0,54116.0,80860.0,51834.0,67408.0,58162.0,54281.0,54881.0,72489.0,65188.0,81784.0,46322.0,68659.0,66665.0,66198.0,60514.0,39381.0,55253.0,45928.0,93287.0,58347.0,51709.0,95875.0,73023.0,71282.0,93721.0,83803.0,59126.0,71579.0,64622.0,44709.0,49961.0,45431.0,86377.0,47999.0,33437.0,55620.0,58107.0,49772.0,64997.0,55830.0,95449.0,57951.0,50685.0,44788.0,68952.0,79057.0,96110.0,84772.0,45726.0,45501.0,46948.0,53435.0,67267.0,74946.0,91094.0,52458.0,69069.0,59421.0,48696.0,63072.0,51084.0,32598.0,53129.0,40732.0,55282.0,62293.0,40959.0,59333.0
95307,66744.0,101531.0,96448.0,95949.0,91628.0,81831.0,91483.0,97168.0,82852.0,59014.0,62250.0,104303.0,93287.0,70565.0,99145.0,103137.0,58156.0,99813.0,98083.0,103235.0,71464.0,102686.0,98124.0,41285.0,64622.0,95720.0,97860.0,100498.0,65130.0,36517.0,97923.0,99112.0,104913.0,81932.0,49396.0,90405.0,86911.0,106916.0,97304.0,42011.0,64839.0,106100.0,88405.0,33660.0,97752.0,98961.0,103984.0,95449.0,82459.0,106487.0,94777.0,89774.0,78469.0,53322.0,68554.0,60950.0,64969.0,59900.0,61132.0,106782.0,44665.0,69122.0,55261.0,34162.0,79695.0,49651.0,91542.0,64614.0,91500.0,97921.0,55247.0,91529.0,81845.0,80463.0,35836.0,45447.0,68157.0,74458.0,48516.0,99114.0,32587.0,87869.0,44191.0,63082.0,56367.0,33794.0,79132.0,68954.0,58559.0,95307.0,158813.0,170937.0,170957.0,111375.0,157312.0,130087.0,109282.0,112497.0,129737.0,116977.0
95309,175569.0,90430.0,110350.0,90057.0,86960.0,94266.0,92507.0,99750.0,47254.0,112070.0,99910.0,169984.0,47810.0,89047.0,84942.0,103624.0,110297.0,86835.0,85510.0,108928.0,102684.0,72605.0,107953.0,94780.0,93512.0,66171.0,88954.0,184253.0,90439.0,96411.0,96417.0,91978.0,95873.0,104243.0,93766.0,65810.0,103655.0,95207.0,82053.0,148888.0,109042.0,80862.0,143365.0,160954.0,38294.0,146210.0,88699.0,173941.0,86295.0,93563.0,105351.0,143367.0,98239.0,75813.0,92008.0,84637.0,73431.0,185435.0,95583.0,77667.0,89840.0,101076.0,100163.0,117895.0,91622.0,109673.0,78039.0,101025.0,58315.0,103801.0,114818.0,170875.0,185029.0,97860.0,111364.0,87298.0,51037.0,159755.0,93831.0,167370.0,90531.0,95558.0,97172.0,103137.0,69606.0,39400.0,156609.0,102716.0,114074.0,89804.0,56156.0,102033.0,78088.0,103539.0,85056.0,120799.0,45730.0,69278.0,86644.0,87192.0
95311,95377.0,129514.0,98604.0,126430.0,58425.0,74324.0,73881.0,56060.0,120625.0,116411.0,69529.0,120478.0,171749.0,120138.0,95175.0,95313.0,105593.0,100553.0,130970.0,96373.0,108981.0,131237.0,64993.0,173963.0,134095.0,134109.0,108540.0,134184.0,48872.0,130976.0,84156.0,179133.0,109633.0,143511.0,118896.0,101962.0,110586.0,58554.0,101088.0,63515.0,152591.0,93790.0,147282.0,91261.0,75341.0,170411.0,86066.0,118985.0,100302.0,158402.0,117444.0,127098.0,103235.0,69134.0,96606.0,61236.0,96020.0,99145.0,57183.0,108727.0,83803.0,96488.0,115877.0,112421.0,104069.0,57504.0,85736.0,72356.0,67923.0,111622.0,88235.0,86628.0,85774.0,86320.0,163134.0,86347.0,65514.0,94833.0,100714.0,171011.0,37731.0,112006.0,111360.0,86345.0,50794.0,71033.0,79357.0,63062.0,117851.0,56145.0,62849.0,159817.0,163645.0,150548.0,69644.0,107141.0,92535.0,102407.0,134170.0,66371.0
95313,95377.0,129514.0,98604.0,126430.0,58425.0,74324.0,73881.0,56060.0,120625.0,116411.0,69529.0,120478.0,171749.0,120138.0,95175.0,95311.0,105593.0,100553.0,130970.0,96373.0,108981.0,131237.0,64993.0,173963.0,134095.0,134109.0,108540.0,134184.0,48872.0,130976.0,84156.0,179133.0,109633.0,143511.0,118896.0,101962.0,110586.0,58554.0,101088.0,63515.0,152591.0,93790.0,147282.0,91261.0,75341.0,170411.0,86066.0,118985.0,100302.0,158402.0,117444.0,127098.0,103235.0,69134.0,96606.0,61236.0,96020.0,99145.0,57183.0,108727.0,83803.0,96488.0,115877.0,112421.0,104069.0,57504.0,85736.0,72356.0,67923.0,111622.0,88235.0,86628.0,85774.0,86320.0,163134.0,86347.0,65514.0,94833.0,100714.0,171011.0,37731.0,112006.0,111360.0,86345.0,50794.0,71033.0,79357.0,63062.0,117851.0,56145.0,62849.0,159817.0,163645.0,150548.0,69644.0,107141.0,92535.0,102407.0,134170.0,66371.0
95377,95313.0,129514.0,98604.0,126430.0,58425.0,74324.0,73881.0,56060.0,120625.0,116411.0,69529.0,120478.0,171749.0,120138.0,95175.0,95311.0,105593.0,100553.0,130970.0,96373.0,108981.0,131237.0,64993.0,173963.0,134095.0,134109.0,108540.0,134184.0,48872.0,130976.0,84156.0,179133.0,109633.0,143511.0,118896.0,101962.0,110586.0,58554.0,101088.0,63515.0,152591.0,93790.0,147282.0,91261.0,75341.0,170411.0,86066.0,118985.0,100302.0,158402.0,117444.0,127098.0,103235.0,69134.0,96606.0,61236.0,96020.0,99145.0,57183.0,108727.0,83803.0,96488.0,115877.0,112421.0,104069.0,57504.0,85736.0,72356.0,67923.0,111622.0,88235.0,86628.0,85774.0,86320.0,163134.0,86347.0,65514.0,94833.0,100714.0,171011.0,37731.0,112006.0,111360.0,86345.0,50794.0,71033.0,79357.0,63062.0,117851.0,56145.0,62849.0,159817.0,163645.0,150548.0,69644.0,107141.0,92535.0,102407.0,134170.0,66371.0
95441,88744.0,111113.0,138036.0,102481.0,135887.0,44022.0,62434.0,119145.0,112623.0,162350.0,106918.0,134393.0,87869.0,105213.0,92420.0,83349.0,79592.0,126548.0,168252.0,111743.0,102445.0,93510.0,93326.0,127202.0,116823.0,68319.0,88140.0,84772.0,59784.0,160080.0,167746.0,33615.0,60756.0,81229.0,76077.0,142422.0,162478.0,134368.0,149354.0,122882.0,106491.0,85020.0,67695.0,117590.0,80166.0,73321.0,93840.0,117529.0,103141.0,166492.0,130520.0,110882.0,55278.0,132157.0,152091.0,110730.0,87485.0,128620.0,89087.0,106487.0,127096.0,122890.0,90403.0,91690.0,122904.0,106782.0,135567.0,71520.0,109483.0,103253.0,96588.0,103335.0,86332.0,99117.0,56775.0,135861.0,104241.0,72998.0,87232.0,88163.0,45672.0,148626.0,90249.0,105037.0,86293.0,79695.0,84392.0,104211.0,63131.0,135436.0,122892.0,100083.0,136598.0,47491.0,158872.0,103249.0,86833.0,103228.0,102903.0,36519.0
95449,71579.0,51834.0,81784.0,93287.0,82167.0,59333.0,94070.0,113275.0,90576.0,41724.0,69394.0,67618.0,47970.0,50658.0,114762.0,78467.0,74668.0,34153.0,95218.0,34542.0,78703.0,59220.0,54734.0,42018.0,59440.0,55112.0,81910.0,59731.0,50806.0,60363.0,70521.0,56336.0,97024.0,129428.0,113394.0,72720.0,77841.0,109853.0,137595.0,82499.0,72330.0,51884.0,55190.0,48342.0,95624.0,76751.0,56379.0,47978.0,54116.0,69904.0,58078.0,105211.0,86548.0,41285.0,66203.0,49286.0,56949.0,80549.0,64622.0,80860.0,67408.0,98203.0,58162.0,54281.0,70183.0,59421.0,51705.0,54881.0,65188.0,72489.0,52975.0,60397.0,72737.0,54780.0,93805.0,80584.0,45175.0,94150.0,69988.0,53466.0,46322.0,55052.0,69406.0,68659.0,41573.0,74450.0,60514.0,66665.0,66198.0,58347.0,45928.0,55253.0,39381.0,51709.0,95875.0,73023.0,81847.0,52287.0,78772.0,61250.0
95510,116823.0,90249.0,87430.0,88140.0,79185.0,110553.0,63859.0,87232.0,86880.0,86332.0,56775.0,69278.0,103249.0,103141.0,83613.0,94777.0,106072.0,46972.0,59315.0,105037.0,68793.0,69481.0,93510.0,63113.0,93363.0,86833.0,102716.0,114074.0,85056.0,89804.0,95167.0,59429.0,70361.0,101362.0,138204.0,95875.0,66934.0,95558.0,91535.0,112175.0,102445.0,91500.0,79091.0,45431.0,89492.0,33836.0,85131.0,93272.0,70183.0,87222.0,82202.0,103339.0,106487.0,91630.0,91094.0,111362.0,70293.0,103801.0,114818.0,52458.0,97913.0,77561.0,93326.0,112852.0,95441.0,50685.0,68659.0,78637.0,51084.0,69951.0,55830.0,87306.0,89745.0,71535.0,53996.0,96079.0,91529.0,70336.0,49286.0,46974.0,60074.0,73023.0,58347.0,73017.0,88744.0,54276.0,59421.0,117590.0,135133.0,53464.0,72641.0,58293.0,106916.0,62293.0,82461.0,73106.0,109483.0,103042.0,62999.0,111113.0
95543,97836.0,149352.0,88785.0,97225.0,85780.0,129354.0,98203.0,90717.0,106540.0,102686.0,131826.0,181065.0,108949.0,179211.0,113453.0,167018.0,100507.0,99117.0,140711.0,88812.0,117590.0,49286.0,108156.0,74698.0,100390.0,161131.0,184015.0,84374.0,97172.0,72167.0,82167.0,157296.0,102481.0,73106.0,64032.0,59333.0,111617.0,149406.0,93831.0,159755.0,137595.0,72720.0,82499.0,109853.0,129428.0,113394.0,77841.0,72330.0,97024.0,128366.0,128594.0,113275.0,113252.0,163527.0,49735.0,66798.0,49013.0,164707.0,48982.0,69304.0,141513.0,176805.0,173253.0,171811.0,170993.0,130452.0,141646.0,174681.0,99853.0,102378.0,70697.0,79684.0,127134.0,72624.0,72701.0,47725.0,80727.0,118862.0,104339.0,94661.0,118572.0,64116.0,126577.0,153408.0,109596.0,140561.0,116738.0,121007.0,184791.0,184349.0,156781.0,86059.0,89898.0,94070.0,148775.0,119714.0,88069.0,98279.0,167380.0,79897.0
