userId,m_id1,m_id2,m_id3,m_id4,m_id5,m_id6,m_id7,m_id8,m_id9,m_id10,m_id11,m_id12,m_id13,m_id14,m_id15,m_id16,m_id17,m_id18,m_id19,m_id20,m_id21,m_id22,m_id23,m_id24,m_id25,m_id26,m_id27,m_id28,m_id29,m_id30,m_id31,m_id32,m_id33,m_id34,m_id35,m_id36,m_id37,m_id38,m_id39,m_id40,m_id41,m_id42,m_id43,m_id44,m_id45,m_id46,m_id47,m_id48,m_id49,m_id50,m_id51,m_id52,m_id53,m_id54,m_id55,m_id56,m_id57,m_id58,m_id59,m_id60,m_id61,m_id62,m_id63,m_id64,m_id65,m_id66,m_id67,m_id68,m_id69,m_id70,m_id71,m_id72,m_id73,m_id74,m_id75,m_id76,m_id77,m_id78,m_id79,m_id80,m_id81,m_id82,m_id83,m_id84,m_id85,m_id86,m_id87,m_id88,m_id89,m_id90,m_id91,m_id92,m_id93,m_id94,m_id95,m_id96,m_id97,m_id98,m_id99,m_id100
105,58559.0,79132.0,33794.0,68954.0,48516.0,48780.0,44191.0,68157.0,59315.0,72998.0,60069.0,54286.0,91529.0,99114.0,49272.0,32587.0,51662.0,109487.0,50872.0,69122.0,74458.0,89745.0,70286.0,56367.0,73017.0,46578.0,40815.0,112852.0,48774.0,48394.0,109374.0,122904.0,55820.0,45722.0,80463.0,63082.0,33493.0,53125.0,35836.0,96079.0,91500.0,106782.0,78499.0,122882.0,71535.0,81845.0,69844.0,111759.0,54503.0,87232.0,60684.0,54001.0,51255.0,57669.0,134853.0,68358.0,122886.0,64614.0,52973.0,79702.0,116797.0,115617.0,41566.0,91542.0,55247.0,59784.0,56174.0,47099.0,30793.0,49530.0,48385.0,54272.0,81834.0,77561.0,76093.0,134130.0,40819.0,45499.0,69757.0,34162.0,81591.0,55765.0,33679.0,112552.0,119145.0,63113.0,88125.0,46976.0,139385.0,45517.0,59369.0,44665.0,34405.0,45447.0,72641.0,31685.0,112556.0,115713.0,44199.0,47610.0
106,58559.0,68954.0,79132.0,59315.0,72998.0,33794.0,60069.0,40815.0,69844.0,50872.0,48780.0,44191.0,89745.0,54001.0,122904.0,45722.0,81834.0,53125.0,68157.0,112852.0,49272.0,88125.0,73017.0,99114.0,48516.0,51662.0,91529.0,54286.0,32587.0,33493.0,41566.0,109487.0,69122.0,30793.0,91500.0,59784.0,70286.0,109374.0,77561.0,71535.0,56367.0,96079.0,91542.0,115617.0,74458.0,79702.0,76093.0,81845.0,78499.0,46578.0,122882.0,122886.0,60684.0,111759.0,35836.0,80463.0,54503.0,68358.0,45517.0,116797.0,52973.0,45499.0,48385.0,45447.0,87232.0,48394.0,134853.0,56174.0,106782.0,51255.0,79091.0,55820.0,33679.0,88140.0,47099.0,33615.0,86332.0,34162.0,72641.0,49530.0,48774.0,63082.0,63113.0,119145.0,54272.0,69757.0,31685.0,37729.0,34405.0,152081.0,116823.0,52722.0,122892.0,53996.0,57669.0,134130.0,44665.0,59369.0,40819.0,34048.0
110,46578.0,48516.0,56367.0,44191.0,32587.0,48780.0,33794.0,48394.0,40819.0,55820.0,48774.0,51662.0,55247.0,30793.0,56782.0,35836.0,46976.0,50872.0,40815.0,48385.0,41997.0,54286.0,58559.0,41566.0,39183.0,54001.0,51255.0,44555.0,47099.0,109374.0,34162.0,68954.0,68157.0,37729.0,56757.0,49272.0,47629.0,79132.0,97938.0,49530.0,33493.0,38038.0,44195.0,55290.0,34437.0,99114.0,81845.0,54272.0,38061.0,109487.0,74458.0,52973.0,116797.0,48738.0,51540.0,45499.0,37733.0,81834.0,73017.0,52281.0,54503.0,39292.0,79702.0,55442.0,134853.0,112290.0,117176.0,112852.0,69122.0,53125.0,40629.0,91500.0,59315.0,44199.0,55118.0,89904.0,97921.0,72998.0,56171.0,104841.0,55765.0,55269.0,41569.0,61323.0,55276.0,81847.0,37741.0,63082.0,69757.0,45720.0,56949.0,134130.0,52975.0,76251.0,34072.0,46723.0,45950.0,91529.0,64957.0,112183.0
111,58559.0,79132.0,68954.0,33794.0,68157.0,48516.0,91529.0,60069.0,72998.0,59315.0,99114.0,54286.0,69122.0,44191.0,48780.0,51662.0,50872.0,109487.0,73017.0,49272.0,122904.0,40815.0,32587.0,35836.0,74458.0,53125.0,112852.0,56367.0,89745.0,80463.0,45722.0,52973.0,69844.0,109374.0,70286.0,122882.0,106782.0,91500.0,78499.0,96079.0,71535.0,115617.0,54503.0,54001.0,59784.0,51255.0,48774.0,81834.0,46578.0,63082.0,119145.0,34162.0,122886.0,111759.0,91542.0,48394.0,68358.0,87232.0,134853.0,76093.0,88125.0,30793.0,81845.0,33493.0,60684.0,79702.0,41566.0,45499.0,64614.0,55820.0,69757.0,31685.0,152081.0,48385.0,77561.0,33679.0,72641.0,45447.0,58998.0,54272.0,116797.0,139385.0,134130.0,56174.0,81591.0,57669.0,47099.0,79091.0,49530.0,45517.0,63113.0,59369.0,108932.0,46976.0,55247.0,53996.0,61024.0,52722.0,55765.0,88140.0
112,58559.0,79132.0,68954.0,68157.0,91529.0,109487.0,33794.0,60069.0,48516.0,99114.0,59315.0,48780.0,54286.0,72998.0,44191.0,74458.0,70286.0,49272.0,122904.0,69122.0,48394.0,89745.0,80463.0,112852.0,73017.0,51662.0,32587.0,109374.0,50872.0,111759.0,78499.0,115617.0,96079.0,106782.0,69844.0,122882.0,48774.0,134853.0,63082.0,71535.0,91500.0,56367.0,68358.0,116797.0,64614.0,91542.0,76093.0,81845.0,55820.0,122886.0,134130.0,87232.0,119145.0,53125.0,60684.0,81591.0,46578.0,57669.0,40815.0,139385.0,59784.0,88125.0,152081.0,47099.0,81834.0,77561.0,51255.0,45722.0,79702.0,112552.0,115713.0,56174.0,35836.0,108932.0,33493.0,54001.0,55247.0,54503.0,79091.0,91658.0,112556.0,52973.0,63113.0,48385.0,104841.0,84152.0,76251.0,69757.0,68237.0,55765.0,85414.0,45517.0,56782.0,72641.0,30793.0,46976.0,64969.0,33615.0,47610.0,95510.0
114,58559.0,60069.0,79132.0,68954.0,72998.0,69844.0,59315.0,40815.0,122904.0,81834.0,33794.0,88125.0,54001.0,99114.0,112852.0,44191.0,89745.0,68157.0,91529.0,50872.0,48780.0,48516.0,73017.0,109487.0,69122.0,122882.0,51662.0,115617.0,122886.0,53125.0,74458.0,49272.0,54286.0,32587.0,109374.0,134853.0,76093.0,152081.0,45722.0,106782.0,116797.0,77561.0,91500.0,79702.0,111759.0,78499.0,48774.0,91542.0,71535.0,59784.0,35836.0,70286.0,54503.0,48385.0,33493.0,96079.0,56367.0,80463.0,81845.0,52973.0,46578.0,51255.0,63082.0,68358.0,108932.0,48394.0,41566.0,119145.0,56174.0,60684.0,134130.0,79091.0,30793.0,69757.0,55820.0,87232.0,139385.0,115713.0,57669.0,47099.0,45517.0,86332.0,110102.0,122892.0,33615.0,45447.0,64614.0,52722.0,104841.0,88140.0,115149.0,34162.0,45499.0,54272.0,72641.0,63113.0,47610.0,106489.0,55247.0,97938.0
116,35836.0,51662.0,33794.0,58559.0,52973.0,44191.0,48516.0,45722.0,34162.0,40815.0,46578.0,54001.0,32587.0,41566.0,54286.0,45499.0,50872.0,69122.0,54503.0,56367.0,33679.0,54272.0,47610.0,79132.0,68954.0,45447.0,46976.0,69757.0,48780.0,33493.0,48774.0,51255.0,34048.0,59315.0,31685.0,49530.0,68157.0,60069.0,53125.0,54997.0,91529.0,30793.0,80463.0,58998.0,55820.0,39183.0,58803.0,49272.0,99114.0,72998.0,34405.0,56174.0,45517.0,52722.0,59784.0,48385.0,54190.0,55765.0,73017.0,55247.0,134853.0,109374.0,37729.0,119145.0,86882.0,122904.0,53996.0,63082.0,44665.0,33615.0,40819.0,68358.0,61024.0,59615.0,91542.0,41569.0,91500.0,70286.0,59369.0,31696.0,122882.0,61132.0,38061.0,55282.0,74458.0,64614.0,57669.0,106782.0,71535.0,61323.0,47099.0,64969.0,47997.0,139385.0,57368.0,78499.0,56757.0,60074.0,72641.0,81845.0
119,58559.0,79132.0,68954.0,33794.0,48516.0,91529.0,68157.0,48780.0,59315.0,44191.0,54286.0,99114.0,60069.0,72998.0,109487.0,49272.0,69122.0,51662.0,70286.0,32587.0,74458.0,50872.0,89745.0,109374.0,112852.0,122904.0,73017.0,48394.0,106782.0,80463.0,122882.0,56367.0,48774.0,63082.0,111759.0,91500.0,71535.0,78499.0,134853.0,46578.0,69844.0,55820.0,96079.0,53125.0,40815.0,45722.0,115617.0,33493.0,81845.0,68358.0,35836.0,122886.0,87232.0,116797.0,79702.0,59784.0,91542.0,64614.0,54001.0,51255.0,119145.0,134130.0,57669.0,60684.0,52973.0,76093.0,77561.0,54503.0,48385.0,55247.0,47099.0,56174.0,30793.0,81591.0,139385.0,88125.0,81834.0,49530.0,152081.0,69757.0,34162.0,54272.0,41566.0,112552.0,63113.0,45517.0,55765.0,72641.0,104841.0,31685.0,115713.0,45499.0,84152.0,44665.0,33679.0,46976.0,59369.0,112556.0,79091.0,47610.0
122,58559.0,79132.0,68954.0,48516.0,33794.0,68157.0,48780.0,59315.0,91529.0,72998.0,60069.0,54286.0,44191.0,99114.0,49272.0,69122.0,109487.0,51662.0,70286.0,32587.0,50872.0,74458.0,89745.0,122904.0,73017.0,48774.0,112852.0,109374.0,56367.0,48394.0,122882.0,55820.0,71535.0,80463.0,111759.0,53125.0,96079.0,63082.0,46578.0,33493.0,91500.0,51255.0,57669.0,45722.0,78499.0,106782.0,60684.0,68358.0,54503.0,115617.0,69844.0,40815.0,64614.0,87232.0,134853.0,35836.0,59784.0,52973.0,79702.0,76093.0,122886.0,119145.0,54001.0,56174.0,91542.0,48385.0,81845.0,55247.0,116797.0,77561.0,134130.0,49530.0,59369.0,47099.0,112552.0,30793.0,54272.0,81591.0,63113.0,152081.0,81834.0,88125.0,79091.0,41566.0,44665.0,69757.0,72641.0,55765.0,34162.0,85414.0,139385.0,45517.0,47610.0,31685.0,112556.0,45499.0,45447.0,115713.0,58998.0,51540.0
123,79132.0,58559.0,68954.0,68157.0,91529.0,48780.0,99114.0,109487.0,33794.0,59315.0,48516.0,72998.0,44191.0,60069.0,54286.0,74458.0,89745.0,49272.0,70286.0,69122.0,112852.0,109374.0,122904.0,73017.0,111759.0,32587.0,51662.0,50872.0,80463.0,106782.0,91500.0,122882.0,96079.0,48394.0,116797.0,115617.0,71535.0,91542.0,69844.0,134853.0,48774.0,53125.0,87232.0,77561.0,64614.0,56367.0,55820.0,63082.0,122886.0,78499.0,81845.0,119145.0,79702.0,68358.0,112552.0,46578.0,134130.0,81591.0,33493.0,60684.0,45722.0,57669.0,56174.0,55247.0,40815.0,76093.0,104841.0,59784.0,88125.0,139385.0,54001.0,112556.0,51255.0,84152.0,81834.0,47099.0,152081.0,115713.0,35836.0,63113.0,49530.0,108932.0,91658.0,69757.0,97938.0,54503.0,85414.0,48385.0,55765.0,47610.0,112183.0,68237.0,30793.0,44665.0,79091.0,52973.0,54272.0,72641.0,88140.0,59369.0
124,50872.0,58559.0,68954.0,33794.0,59315.0,51662.0,60069.0,72998.0,48780.0,79132.0,54286.0,54272.0,40815.0,78499.0,48516.0,53125.0,45722.0,49272.0,33679.0,44191.0,53996.0,89745.0,134853.0,33493.0,69122.0,45499.0,52973.0,30793.0,34162.0,54001.0,32587.0,46578.0,35836.0,56367.0,122904.0,73017.0,45517.0,41566.0,68157.0,63082.0,68358.0,54503.0,34405.0,112852.0,69844.0,48385.0,99114.0,39183.0,59784.0,109487.0,46976.0,48774.0,33004.0,55820.0,45447.0,122886.0,51255.0,91529.0,81834.0,81845.0,47610.0,56174.0,40819.0,37729.0,49530.0,122882.0,53322.0,109374.0,74458.0,77561.0,58998.0,34048.0,108932.0,119145.0,80463.0,134130.0,79702.0,57669.0,115617.0,81847.0,152081.0,31685.0,76093.0,55765.0,88125.0,116797.0,71535.0,70286.0,91500.0,59615.0,59369.0,44665.0,60040.0,61323.0,38061.0,47099.0,79091.0,69757.0,52722.0,60684.0
125,58559.0,79132.0,68954.0,33794.0,109487.0,91529.0,60069.0,99114.0,68157.0,59315.0,48516.0,72998.0,48780.0,44191.0,122904.0,54286.0,112852.0,89745.0,51662.0,49272.0,74458.0,50872.0,109374.0,69122.0,70286.0,73017.0,122882.0,32587.0,106782.0,111759.0,115617.0,80463.0,122886.0,96079.0,119145.0,134853.0,48774.0,48394.0,71535.0,116797.0,69844.0,91500.0,53125.0,40815.0,55820.0,79702.0,87232.0,45722.0,56367.0,63082.0,112552.0,46578.0,134130.0,91542.0,35836.0,76093.0,51255.0,152081.0,81845.0,68358.0,77561.0,54503.0,64614.0,59784.0,60684.0,78499.0,56174.0,54001.0,33493.0,139385.0,48385.0,88125.0,47099.0,57669.0,81834.0,55247.0,108932.0,115713.0,104841.0,52973.0,112556.0,54272.0,81591.0,84152.0,63113.0,91658.0,79091.0,51540.0,85414.0,30793.0,97938.0,110102.0,69757.0,115149.0,122892.0,98809.0,45499.0,68237.0,96610.0,55765.0
127,68954.0,58559.0,79132.0,48516.0,60069.0,72998.0,44191.0,55276.0,33794.0,48394.0,54286.0,50872.0,59315.0,68157.0,63082.0,70286.0,48780.0,52281.0,69122.0,32587.0,91529.0,48774.0,46578.0,56367.0,51662.0,44665.0,68358.0,57669.0,60684.0,55118.0,112852.0,49272.0,39183.0,73017.0,46976.0,55290.0,30793.0,55820.0,59369.0,40819.0,76093.0,74458.0,64839.0,45447.0,54503.0,51255.0,71535.0,78499.0,34405.0,45722.0,54997.0,55247.0,122904.0,64957.0,115617.0,37733.0,53125.0,64614.0,69844.0,59784.0,38061.0,33493.0,44199.0,40629.0,56174.0,33679.0,53972.0,58998.0,56757.0,41569.0,56782.0,36529.0,46723.0,31696.0,49530.0,34162.0,52973.0,34437.0,39292.0,37729.0,47099.0,81847.0,91500.0,53322.0,31685.0,54995.0,91542.0,55765.0,35836.0,41566.0,51540.0,122900.0,134853.0,89745.0,45499.0,49651.0,33004.0,54001.0,37741.0,41863.0
129,33794.0,58559.0,32587.0,44191.0,33493.0,51662.0,48516.0,48780.0,40815.0,59315.0,45722.0,50872.0,41566.0,49272.0,79132.0,54286.0,68954.0,35836.0,45499.0,33679.0,60069.0,53125.0,30793.0,46578.0,72998.0,54001.0,56367.0,68157.0,34162.0,54272.0,48774.0,34405.0,48394.0,55820.0,52973.0,54503.0,34048.0,45447.0,69122.0,45517.0,51255.0,48385.0,38061.0,40819.0,73017.0,44199.0,91529.0,53996.0,49530.0,63082.0,41569.0,46976.0,44665.0,39183.0,99114.0,44195.0,56174.0,59784.0,54997.0,70286.0,31685.0,68358.0,37729.0,60684.0,91500.0,57669.0,69844.0,80463.0,74458.0,109374.0,47610.0,71535.0,59369.0,53322.0,89745.0,78499.0,55765.0,112852.0,52722.0,109487.0,33004.0,47099.0,37733.0,59615.0,122904.0,96079.0,81845.0,63113.0,79702.0,36529.0,33615.0,81834.0,111759.0,31696.0,64614.0,58998.0,134853.0,56757.0,34150.0,91542.0
131,58559.0,79132.0,48516.0,33794.0,91529.0,68954.0,48780.0,68157.0,54286.0,109487.0,59315.0,60069.0,44191.0,99114.0,72998.0,49272.0,74458.0,69122.0,32587.0,48394.0,70286.0,51662.0,89745.0,48774.0,50872.0,56367.0,80463.0,73017.0,55820.0,111759.0,122904.0,64614.0,63082.0,109374.0,78499.0,112852.0,106782.0,96079.0,122882.0,134853.0,91500.0,57669.0,71535.0,46578.0,68358.0,91542.0,115617.0,116797.0,122886.0,81845.0,51255.0,60684.0,69844.0,87232.0,33493.0,79702.0,53125.0,45722.0,55247.0,134130.0,35836.0,54503.0,54001.0,55765.0,77561.0,44665.0,49530.0,40815.0,81591.0,76093.0,47610.0,46976.0,119145.0,52973.0,139385.0,56782.0,56174.0,48385.0,115713.0,88125.0,36529.0,91658.0,85414.0,112552.0,63113.0,68237.0,59784.0,81834.0,30793.0,54272.0,59369.0,108932.0,47099.0,40819.0,69481.0,34162.0,45517.0,152081.0,64839.0,112556.0
132,58559.0,79132.0,33794.0,48516.0,44191.0,48780.0,68954.0,32587.0,68157.0,54286.0,59315.0,49272.0,60069.0,51662.0,91529.0,50872.0,72998.0,48394.0,46578.0,55820.0,56367.0,48774.0,69122.0,40815.0,99114.0,33493.0,45722.0,109487.0,35836.0,74458.0,63082.0,70286.0,53125.0,54001.0,41566.0,73017.0,51255.0,80463.0,45499.0,54503.0,30793.0,40819.0,52973.0,33679.0,89745.0,34162.0,78499.0,48385.0,109374.0,54272.0,49530.0,57669.0,68358.0,46976.0,44665.0,64614.0,122904.0,106782.0,39183.0,45517.0,71535.0,112852.0,60684.0,81845.0,91500.0,55247.0,69844.0,134853.0,34405.0,45447.0,55765.0,59784.0,47610.0,47099.0,38061.0,56174.0,122882.0,96079.0,111759.0,34048.0,44195.0,81591.0,79702.0,116797.0,91542.0,44199.0,54997.0,31685.0,36529.0,59369.0,115617.0,41569.0,76093.0,33615.0,37729.0,56782.0,122886.0,134130.0,69757.0,87232.0
137,33493.0,33794.0,32587.0,41566.0,44191.0,33679.0,48780.0,49272.0,58559.0,40815.0,48516.0,50872.0,59315.0,60069.0,34048.0,44195.0,34405.0,45499.0,33004.0,45722.0,56174.0,55820.0,51662.0,72998.0,54286.0,44199.0,53125.0,54272.0,68954.0,79132.0,30793.0,48774.0,35836.0,51255.0,54001.0,53996.0,54503.0,69122.0,99114.0,49530.0,45517.0,68358.0,46578.0,48394.0,48385.0,57669.0,56367.0,70286.0,54997.0,111759.0,59784.0,41569.0,53322.0,39292.0,37733.0,34162.0,69844.0,122886.0,40819.0,64614.0,109374.0,33615.0,91500.0,68157.0,59369.0,53972.0,73017.0,60684.0,45447.0,63082.0,38061.0,59615.0,166528.0,31696.0,89745.0,109487.0,39183.0,56782.0,53121.0,63113.0,58998.0,104841.0,78499.0,91529.0,77561.0,34150.0,41997.0,47099.0,80463.0,37729.0,71535.0,122882.0,68791.0,47610.0,112852.0,49278.0,52281.0,48304.0,31685.0,87232.0
138,59784.0,72998.0,45722.0,53125.0,68954.0,59315.0,73017.0,60069.0,58559.0,40815.0,33794.0,71535.0,50872.0,79132.0,99114.0,69122.0,45517.0,96079.0,69844.0,49272.0,41566.0,109374.0,30793.0,70286.0,78499.0,112852.0,68157.0,33615.0,91500.0,68358.0,33493.0,80463.0,52973.0,44191.0,54272.0,97938.0,86332.0,63113.0,122904.0,122882.0,51255.0,54286.0,55820.0,51662.0,60684.0,35836.0,56174.0,86880.0,81834.0,45447.0,47099.0,48516.0,79091.0,91529.0,89745.0,46578.0,106489.0,56367.0,91542.0,119145.0,109487.0,76093.0,48780.0,88125.0,59369.0,34162.0,54503.0,59615.0,115617.0,44022.0,53996.0,31696.0,134853.0,37729.0,81591.0,85414.0,87232.0,48385.0,95441.0,98809.0,31685.0,32587.0,88744.0,74458.0,44665.0,116797.0,95167.0,72641.0,152081.0,69481.0,54001.0,74789.0,106487.0,55765.0,81847.0,81229.0,68791.0,56757.0,62434.0,63082.0
139,58559.0,79132.0,33794.0,68954.0,59315.0,48516.0,48780.0,60069.0,72998.0,49272.0,54286.0,44191.0,91529.0,68157.0,32587.0,51662.0,50872.0,70286.0,99114.0,69122.0,109487.0,89745.0,73017.0,112852.0,48774.0,74458.0,40815.0,53125.0,33493.0,45722.0,122904.0,48394.0,78499.0,56367.0,71535.0,68358.0,69844.0,96079.0,60684.0,91500.0,111759.0,109374.0,55820.0,80463.0,87232.0,54001.0,51255.0,77561.0,63082.0,59784.0,122882.0,41566.0,57669.0,30793.0,46578.0,115617.0,56174.0,35836.0,79702.0,54503.0,91542.0,45499.0,76093.0,134853.0,122886.0,52973.0,63113.0,81845.0,49530.0,48385.0,119145.0,44665.0,116797.0,88125.0,45517.0,54272.0,106782.0,81834.0,33679.0,64614.0,55765.0,134130.0,34405.0,59369.0,47099.0,44199.0,34162.0,31685.0,85414.0,81591.0,76251.0,53996.0,45447.0,47610.0,33615.0,34048.0,72641.0,38061.0,69757.0,152081.0
140,33794.0,32587.0,48516.0,33493.0,49272.0,58559.0,44191.0,48780.0,54286.0,51662.0,41566.0,49530.0,59315.0,48774.0,46578.0,55820.0,45499.0,33679.0,48394.0,44665.0,45722.0,34405.0,44199.0,50872.0,54997.0,34048.0,44195.0,46976.0,72998.0,40815.0,79132.0,35836.0,47099.0,40819.0,54503.0,56367.0,70286.0,51255.0,38061.0,60069.0,41569.0,63082.0,34162.0,55765.0,69122.0,48385.0,56174.0,68358.0,30793.0,59369.0,53125.0,36529.0,41997.0,68954.0,47610.0,57669.0,54001.0,52973.0,39183.0,60684.0,45447.0,37733.0,54272.0,53996.0,45517.0,73017.0,68157.0,64614.0,64957.0,37741.0,53322.0,56782.0,48738.0,31685.0,33004.0,63113.0,55247.0,31696.0,39292.0,53972.0,34150.0,34319.0,34437.0,49278.0,56757.0,71535.0,78499.0,58998.0,51935.0,74458.0,52281.0,69481.0,33660.0,51540.0,48043.0,55290.0,55276.0,57368.0,45186.0,58803.0
141,58559.0,79132.0,33794.0,68954.0,48516.0,48780.0,44191.0,59315.0,60069.0,68157.0,54286.0,91529.0,72998.0,51662.0,49272.0,32587.0,50872.0,99114.0,109487.0,69122.0,40815.0,70286.0,48774.0,74458.0,48394.0,56367.0,89745.0,45722.0,73017.0,46578.0,35836.0,122904.0,53125.0,112852.0,55820.0,54001.0,33493.0,63082.0,109374.0,69844.0,122882.0,78499.0,106782.0,80463.0,68358.0,41566.0,51255.0,54503.0,111759.0,52973.0,96079.0,115617.0,91500.0,30793.0,134853.0,71535.0,59784.0,81845.0,48385.0,64614.0,57669.0,54272.0,45499.0,122886.0,91542.0,79702.0,49530.0,88125.0,116797.0,60684.0,56174.0,34162.0,81834.0,47099.0,33679.0,76093.0,87232.0,55247.0,134130.0,119145.0,77561.0,44665.0,55765.0,45447.0,45517.0,34405.0,40819.0,47610.0,69757.0,81591.0,46976.0,31685.0,59369.0,63113.0,152081.0,54997.0,72641.0,139385.0,38061.0,39183.0
143,58559.0,79132.0,68954.0,60069.0,91529.0,72998.0,78499.0,69122.0,68157.0,33794.0,59315.0,50872.0,48516.0,73017.0,54286.0,48780.0,99114.0,112852.0,56367.0,49272.0,81845.0,70286.0,69844.0,44191.0,74458.0,51662.0,115617.0,122904.0,71535.0,89745.0,80463.0,69757.0,109487.0,91500.0,96079.0,109374.0,134853.0,76093.0,40815.0,31685.0,72641.0,53125.0,87232.0,79702.0,79091.0,32587.0,59784.0,48394.0,47099.0,63082.0,106782.0,45722.0,68358.0,122882.0,35836.0,46578.0,122886.0,81591.0,54001.0,91542.0,34162.0,81834.0,116797.0,60684.0,77561.0,152081.0,52973.0,63113.0,111759.0,88125.0,106696.0,119145.0,51255.0,30793.0,48774.0,45517.0,88810.0,95510.0,64614.0,56174.0,69481.0,33493.0,49530.0,58998.0,64957.0,54503.0,57669.0,81847.0,108932.0,59369.0,95167.0,76251.0,64969.0,41566.0,40819.0,104841.0,55247.0,49286.0,33615.0,45447.0
146,51662.0,58559.0,35836.0,33794.0,44191.0,48516.0,79132.0,54286.0,59315.0,48780.0,52973.0,32587.0,47610.0,50872.0,49272.0,49530.0,69122.0,45722.0,40815.0,46976.0,54503.0,54001.0,68157.0,48774.0,56367.0,34162.0,45499.0,46578.0,41566.0,60069.0,33679.0,34405.0,72998.0,55820.0,33493.0,68954.0,70286.0,45447.0,54272.0,80463.0,51255.0,54997.0,73017.0,63082.0,53125.0,74458.0,91529.0,55765.0,69757.0,34048.0,44665.0,48394.0,48385.0,99114.0,31685.0,56174.0,59369.0,58803.0,38061.0,45517.0,61024.0,39183.0,68358.0,60684.0,64614.0,40819.0,36529.0,30793.0,91500.0,53996.0,89745.0,111759.0,122904.0,109487.0,31696.0,57669.0,57368.0,52722.0,53322.0,58998.0,134853.0,69844.0,44199.0,91542.0,47099.0,71535.0,55247.0,41569.0,63113.0,109374.0,64969.0,44195.0,59615.0,112852.0,33615.0,134130.0,119145.0,76251.0,116797.0,122882.0
148,79132.0,58559.0,68954.0,60069.0,72998.0,59315.0,122904.0,91529.0,33794.0,69844.0,89745.0,44191.0,109487.0,112852.0,50872.0,48780.0,68157.0,99114.0,48516.0,81834.0,40815.0,88125.0,54286.0,73017.0,115617.0,69122.0,51662.0,49272.0,76093.0,70286.0,78499.0,74458.0,109374.0,122886.0,32587.0,54001.0,111759.0,134853.0,53125.0,81845.0,152081.0,77561.0,91500.0,122882.0,71535.0,106782.0,48394.0,45722.0,116797.0,96079.0,59784.0,119145.0,48774.0,56367.0,80463.0,79702.0,68358.0,33493.0,87232.0,91542.0,46578.0,134130.0,108932.0,63082.0,51255.0,35836.0,47099.0,60684.0,30793.0,64614.0,54503.0,79091.0,122892.0,57669.0,69757.0,41566.0,48385.0,52973.0,56174.0,96610.0,55820.0,72641.0,104841.0,33615.0,88140.0,59369.0,63113.0,139385.0,45517.0,31685.0,54272.0,76251.0,122900.0,110102.0,45447.0,52722.0,86332.0,55247.0,97938.0,81591.0
152,58559.0,79132.0,48516.0,68157.0,33794.0,68954.0,91529.0,48780.0,54286.0,99114.0,44191.0,74458.0,59315.0,60069.0,69122.0,72998.0,49272.0,109487.0,32587.0,48394.0,55820.0,73017.0,51662.0,70286.0,48774.0,57669.0,56367.0,80463.0,63082.0,71535.0,89745.0,50872.0,64614.0,78499.0,122882.0,46578.0,109374.0,106782.0,60684.0,112852.0,79702.0,111759.0,68358.0,122904.0,55247.0,53125.0,51255.0,91500.0,91542.0,96079.0,45722.0,81845.0,87232.0,49530.0,55765.0,48385.0,112552.0,35836.0,134853.0,115617.0,52973.0,77561.0,33493.0,44665.0,54503.0,81591.0,69844.0,139385.0,56174.0,69757.0,59784.0,54272.0,119145.0,63113.0,76093.0,116797.0,122886.0,54001.0,56782.0,91658.0,40815.0,134130.0,85414.0,69481.0,64839.0,47099.0,30793.0,45517.0,68237.0,36529.0,61323.0,112556.0,31685.0,59369.0,76251.0,72011.0,51540.0,112183.0,58998.0,115713.0
153,58559.0,79132.0,68954.0,44191.0,99114.0,109487.0,68157.0,91529.0,48780.0,48516.0,46578.0,33794.0,72998.0,56367.0,109374.0,69122.0,60069.0,81845.0,59315.0,106782.0,63082.0,54286.0,74458.0,32587.0,51662.0,50872.0,55247.0,49272.0,112852.0,73017.0,47099.0,134853.0,112552.0,89745.0,122904.0,80463.0,69757.0,116797.0,78499.0,70286.0,48394.0,35836.0,91500.0,122882.0,64614.0,112556.0,40819.0,72641.0,40815.0,111759.0,55820.0,112183.0,91542.0,81591.0,69844.0,53125.0,45722.0,115617.0,96079.0,31685.0,104841.0,30793.0,71535.0,54001.0,48774.0,87232.0,97938.0,88810.0,97921.0,79702.0,48385.0,119145.0,52973.0,92259.0,51255.0,134130.0,59784.0,139385.0,76093.0,97304.0,49530.0,33493.0,41566.0,54272.0,64969.0,57669.0,122886.0,84152.0,106696.0,64957.0,88125.0,106920.0,81834.0,79091.0,96821.0,112290.0,91658.0,86882.0,108932.0,54503.0
